device_url,name,pictures,specifications
https://www.gsmarena.com/amazon_fire_hd_8_(2020)-10245.php,Amazon Fire HD 8 (2020),"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd8-2020.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_8_(2020)-10245.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd8-2020.jpg\""]"", ""name"": ""Amazon Fire HD 8 (2020)"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2020, March 13"", ""Status"": ""Available. Released 2020, June 03""}, ""Body"": {""Dimensions"": ""202 x 137 x 9.7 mm (7.95 x 5.39 x 0.38 in)"", ""Weight"": ""355 g (12.52 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""8.0 inches, 185.6 cm2 (~67.1% screen-to-body ratio)"", ""Resolution"": ""800 x 1280 pixels, 16:10 ratio (~189 ppi density)""}, ""Platform"": {""OS"": ""Android 9.0 (Pie), Fire OS 7"", ""Chipset"": ""Mediatek MT8168 (12 nm)"", ""CPU"": ""Quad-core 2.0 GHz Cortex-A53"", ""GPU"": ""Mali-G52 MC1""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""32GB 2GB RAM, 64GB 2GB RAM"", """": ""eMMC 5.1""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""Yes""}, ""Selfie camera"": {""Single"": ""2 MP"", ""Video"": ""Yes""}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n/ac, dual-band"", ""Bluetooth"": ""5.0, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""USB Type-C""}, ""Features"": {""Sensors"": ""Accelerometer"", """": ""Alexa natural language commands\r\nText-to-Speech English-language content reader""}, ""Battery"": {""Type"": """", ""Talk time"": ""Up to 12 h""}, ""Misc"": {""Colors"": ""White, Black, Twilight Blue, Plum"", ""Models"": ""KFONWI"", ""Price"": ""About 80 EUR""}}"
https://www.gsmarena.com/amazon_fire_hd_10_(2019)-10620.php,Amazon Fire HD 10 (2019),"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-10-2019.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_10_(2019)-10620.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-10-2019.jpg\""]"", ""name"": ""Amazon Fire HD 10 (2019)"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2019, September"", ""Status"": ""Available. Released 2019, October""}, ""Body"": {""Dimensions"": ""262 x 159 x 9.8 mm (10.31 x 6.26 x 0.39 in)"", ""Weight"": ""504 g (1.11 lb)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""10.1 inches, 295.8 cm2 (~71.0% screen-to-body ratio)"", ""Resolution"": ""1920 x 1200 pixels, 16:10 ratio (~224 ppi density)""}, ""Platform"": {""OS"": ""Android 9.0 (Pie), Fire OS 7"", ""Chipset"": ""Mediatek MT8183 Helio P60T (12 nm)"", ""CPU"": ""Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)"", ""GPU"": ""Mali-G72 MP3""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""32GB 2GB RAM, 64GB 2GB RAM"", """": ""eMMC 5.1""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""720p""}, ""Selfie camera"": {""Single"": ""2 MP"", ""Video"": ""720p""}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n/ac, dual-band"", ""Bluetooth"": ""4.2, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""USB Type-C 2.0, OTG""}, ""Features"": {""Sensors"": ""Accelerometer"", """": ""Text-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion""}, ""Misc"": {""Colors"": ""Black, Plum, Twilight Blue, White"", ""Models"": ""KFMAWI"", ""Price"": ""About 160 EUR""}}"
https://www.gsmarena.com/amazon_fire_hd_10_(2017)-8872.php,Amazon Fire HD 10 (2017),"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-10-2017.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_10_(2017)-8872.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-10-2017.jpg\""]"", ""name"": ""Amazon Fire HD 10 (2017)"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2017, September. Released 2017, October"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""262 x 159 x 9.8 mm (10.31 x 6.26 x 0.39 in)"", ""Weight"": ""500 g (1.10 lb)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""10.1 inches, 295.8 cm2 (~71.0% screen-to-body ratio)"", ""Resolution"": ""1920 x 1200 pixels, 16:10 ratio (~224 ppi density)""}, ""Platform"": {""OS"": ""Customized Android 5.1 (Lollipop), Fire 5.3"", ""Chipset"": ""Mediatek MT8173"", ""CPU"": ""Quad-core (2x1.8 GHz Cortex-A72 & 2x1.4 GHz Cortex-A53)"", ""GPU"": ""PowerVR G6250""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""32GB 2GB RAM, 64GB 2GB RAM""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""720p""}, ""Selfie camera"": {""Single"": ""VGA"", ""Video"": """"}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n/ac, dual-band"", ""Bluetooth"": ""4.1, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0""}, ""Features"": {""Sensors"": ""Accelerometer"", """": ""Text-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Po 3830 mAh, non-removable (14.2 Wh)"", ""Talk time"": ""Up to 10 h""}, ""Misc"": {""Colors"": ""Black, Marine Blue, Punch Red"", ""Price"": ""About 170 EUR""}}"
https://www.gsmarena.com/amazon_fire_hd_8_(2017)-8806.php,Amazon Fire HD 8 (2017),"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-8-2017.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_8_(2017)-8806.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-8-2017.jpg\""]"", ""name"": ""Amazon Fire HD 8 (2017)"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2017, May. Released 2017, June"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""214 x 128 x 9.7 mm (8.43 x 5.04 x 0.38 in)"", ""Weight"": ""369 g (13.02 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""8.0 inches, 185.6 cm2 (~67.7% screen-to-body ratio)"", ""Resolution"": ""800 x 1280 pixels, 16:10 ratio (~189 ppi density)""}, ""Platform"": {""OS"": ""Customized Android 5.1 (Lollipop), Fire 5.4"", ""Chipset"": ""Mediatek MT8163 (28 nm)"", ""CPU"": ""Quad-core 1.3 GHz Cortex-A53"", ""GPU"": ""Mali-T730MP3""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""16GB 1.5GB RAM, 32GB 1.5GB RAM""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""720p""}, ""Selfie camera"": {""Single"": ""VGA"", ""Video"": """"}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n, dual-band"", ""Bluetooth"": ""4.0, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0""}, ""Features"": {""Sensors"": ""Accelerometer"", """": ""Alexa natural language commands\r\nText-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Po 3210 mAh, non-removable (11.87 Wh)"", ""Talk time"": ""Up to 12 h""}, ""Misc"": {""Colors"": ""Black, Canary Yellow, Marine Blue, Punch Red"", ""Price"": ""About 110 EUR""}}"
https://www.gsmarena.com/amazon_fire_7_(2017)-8805.php,Amazon Fire 7 (2017),"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-7-2017.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_7_(2017)-8805.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-7-2017.jpg\""]"", ""name"": ""Amazon Fire 7 (2017)"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2017, May. Released 2017, June"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""192 x 115 x 9.6 mm (7.56 x 4.53 x 0.38 in)"", ""Weight"": ""295 g (10.41 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""7.0 inches, 137.9 cm2 (~62.5% screen-to-body ratio)"", ""Resolution"": ""600 x 1024 pixels, 16:9 ratio (~170 ppi density)""}, ""Platform"": {""OS"": ""Customized Android 5.1 (Lollipop), Fire 5.4"", ""Chipset"": ""Mediatek MT8127 (28 nm)"", ""CPU"": ""Quad-core 1.3 GHz Cortex-A7"", ""GPU"": ""Mali-450MP4""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""8GB 1GB RAM, 16GB 1GB RAM""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""720p""}, ""Selfie camera"": {""Single"": ""VGA"", ""Video"": """"}, ""Sound"": {""Loudspeaker"": ""Yes"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n, dual-band"", ""Bluetooth"": ""4.0, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0, OTG""}, ""Features"": {""Sensors"": ""Accelerometer"", """": ""Alexa natural language commands\r\nText-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion 2980 mAh, non-removable"", ""Talk time"": ""Up to 8 h""}, ""Misc"": {""Colors"": ""Black, Canary Yellow, Marine Blue, Punch Red"", ""Price"": ""About 70 EUR""}}"
https://www.gsmarena.com/amazon_fire_hd_10-7611.php,Amazon Fire HD 10,"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-10.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_10-7611.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-10.jpg\""]"", ""name"": ""Amazon Fire HD 10"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2015, September. Released 2015, September"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""262 x 159 x 7.7 mm (10.31 x 6.26 x 0.30 in)"", ""Weight"": ""432 g (15.24 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""10.1 inches, 295.8 cm2 (~71.0% screen-to-body ratio)"", ""Resolution"": ""800 x 1280 pixels, 16:10 ratio (~149 ppi density)""}, ""Platform"": {""OS"": ""Android OS (customized), Fire 5"", ""CPU"": ""Quad-core 1.5 GHz""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""16GB 1GB RAM, 32GB 1GB RAM""}, ""Main Camera"": {""Single"": ""5 MP"", ""Video"": ""1080p@30fps""}, ""Selfie camera"": {""Single"": """", ""Video"": ""720p""}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n/ac, dual-band"", ""Bluetooth"": ""4.0, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0""}, ""Features"": {""Sensors"": ""Accelerometer, gyro"", """": ""Text-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion, non-removable"", ""Talk time"": ""Up to 8 h""}, ""Misc"": {""Colors"": ""Black, White"", ""Price"": ""About 210 EUR""}}"
https://www.gsmarena.com/amazon_fire_hd_8-7610.php,Amazon Fire HD 8,"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-8.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_8-7610.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd-8.jpg\""]"", ""name"": ""Amazon Fire HD 8"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2015, September. Released 2015, September"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""214 x 128 x 7.7 mm (8.43 x 5.04 x 0.30 in)"", ""Weight"": ""311 g (10.97 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""8.0 inches, 185.6 cm2 (~67.7% screen-to-body ratio)"", ""Resolution"": ""800 x 1280 pixels, 16:10 ratio (~189 ppi density)""}, ""Platform"": {""OS"": ""Customized Android 5.1 (Lollipop), Fire 5"", ""Chipset"": ""Mediatek MT8135"", ""CPU"": ""Quad-core 1.5 GHz Cortex-A7"", ""GPU"": ""PowerVR G6200""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""8GB 1GB RAM, 16GB 1GB RAM""}, ""Main Camera"": {""Single"": ""5 MP"", ""Video"": ""1080p@30fps""}, ""Selfie camera"": {""Single"": """", ""Video"": ""720p""}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n/ac, dual-band"", ""Bluetooth"": ""4.0, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0, OTG""}, ""Features"": {""Sensors"": ""Accelerometer, gyro"", """": ""Text-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion, non-removable"", ""Talk time"": ""Up to 8 h""}, ""Misc"": {""Colors"": ""Black, Magenta, Blue, Tangerine"", ""Price"": ""About 130 EUR""}}"
https://www.gsmarena.com/amazon_fire_7-7609.php,Amazon Fire 7,"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-7.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_7-7609.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-7.jpg\""]"", ""name"": ""Amazon Fire 7"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2015, September. Released 2015, November"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""191 x 115 x 10.6 mm (7.52 x 4.53 x 0.42 in)"", ""Weight"": ""313 g (11.04 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""7.0 inches, 137.9 cm2 (~62.8% screen-to-body ratio)"", ""Resolution"": ""600 x 1024 pixels, 16:9 ratio (~170 ppi density)""}, ""Platform"": {""OS"": ""Customized Android 5.1 (Lollipop), Fire 5 UI"", ""Chipset"": ""Mediatek MT8127 (28 nm)"", ""CPU"": ""Quad-core 1.3 GHz Cortex-A7"", ""GPU"": ""Mali-450MP4""}, ""Memory"": {""Card slot"": ""microSDXC (dedicated slot)"", ""Internal"": ""8GB 1GB RAM""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""720p""}, ""Selfie camera"": {""Single"": ""VGA"", ""Video"": """"}, ""Sound"": {""Loudspeaker"": ""Yes"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 b/g/n"", ""Bluetooth"": ""4.0, A2DP, LE"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0""}, ""Features"": {""Sensors"": ""Accelerometer"", """": ""Free cloud storage for all Amazon content\r\nText-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion 2980 mAh, non-removable"", ""Talk time"": ""Up to 7 h""}, ""Misc"": {""Colors"": ""Black"", ""Price"": ""About 50 EUR""}}"
https://www.gsmarena.com/amazon_fire_hdx_8_9_(2014)-6690.php,Amazon Fire HDX 8.9 (2014),"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-Kindle-Fire-HDX-89-2014.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hdx_8_9_(2014)-6690.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-Kindle-Fire-HDX-89-2014.jpg\""]"", ""name"": ""Amazon Fire HDX 8.9 (2014)"", ""Network"": {""Technology"": ""GSM / HSPA / LTE"", ""2G bands"": ""GSM 850 / 900 / 1800 / 1900"", ""3G bands"": ""HSDPA"", ""4G bands"": ""LTE"", ""Speed"": ""HSPA, LTE - cellular model only"", ""GPRS"": ""Yes"", ""EDGE"": ""Yes""}, ""Launch"": {""Announced"": ""2014, September. Released 2014, October"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""231 x 158 x 7.8 mm (9.09 x 6.22 x 0.31 in)"", ""Weight"": ""375 g (Wi-Fi)/ 389 g (4G) (13.23 oz)"", ""SIM"": ""Micro-SIM - cellular model only""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""8.9 inches, 229.7 cm2 (~62.9% screen-to-body ratio)"", ""Resolution"": ""2560 x 1600 pixels, 16:10 ratio (~339 ppi density)""}, ""Platform"": {""OS"": ""Android 4.4 (KitKat - customized), Fire 4"", ""Chipset"": ""Qualcomm APQ8084 Snapdragon 805 (28 nm)"", ""CPU"": ""Quad-core 2.5 GHz Krait 450"", ""GPU"": ""Adreno 420""}, ""Memory"": {""Card slot"": ""No"", ""Internal"": ""16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM"", """": ""eMMC 5.0""}, ""Main Camera"": {""Single"": ""8 MP, AF"", ""Features"": ""LED flash"", ""Video"": ""Yes""}, ""Selfie camera"": {""Single"": """", ""Video"": ""720p""}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n/ac, dual-band"", ""Bluetooth"": ""4.0, A2DP"", ""Positioning"": ""GPS - cellular model only"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0 (SlimPort)""}, ""Features"": {""Sensors"": ""Accelerometer, gyro"", """": ""Text-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion, non-removable"", ""Talk time"": ""Up to 12 h""}, ""Misc"": {""Colors"": ""Black"", ""Price"": ""About 310 EUR""}}"
https://www.gsmarena.com/amazon_fire_hd_7-6689.php,Amazon Fire HD 7,"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd7.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_7-6689.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd7.jpg\""]"", ""name"": ""Amazon Fire HD 7"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2014, September. Released 2014, October"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""191 x 128 x 10.6 mm (7.52 x 5.04 x 0.42 in)"", ""Weight"": ""337 g (11.89 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""7.0 inches, 142.1 cm2 (~58.1% screen-to-body ratio)"", ""Resolution"": ""800 x 1280 pixels, 16:10 ratio (~216 ppi density)"", ""Protection"": ""Corning Gorilla Glass""}, ""Platform"": {""OS"": ""Android 4.4 (KitKat - customized), Fire 4"", ""CPU"": ""Quad-core (2x1.5 GHz & 2x1.2 GHz)""}, ""Memory"": {""Card slot"": ""No"", ""Internal"": ""8GB 1GB RAM, 16GB 1GB RAM""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""1080p@30fps""}, ""Selfie camera"": {""Single"": ""VGA"", ""Video"": """"}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 b/g/n"", ""Bluetooth"": ""4.0, A2DP"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0 (SlimPort)""}, ""Features"": {""Sensors"": ""Accelerometer, gyro"", """": ""Text-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion, non-removable"", ""Talk time"": ""Up to 8 h""}, ""Misc"": {""Colors"": ""Black, White, Cobalt, Magenta, Citron"", ""Models"": ""KFASWI"", ""Price"": ""About 120 EUR""}}"
https://www.gsmarena.com/amazon_fire_hd_6-6688.php,Amazon Fire HD 6,"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd6.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_hd_6-6688.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd6.jpg\""]"", ""name"": ""Amazon Fire HD 6"", ""Network"": {""Technology"": ""No cellular connectivity"", ""2G bands"": ""N/A"", ""GPRS"": ""No"", ""EDGE"": ""No""}, ""Launch"": {""Announced"": ""2014, September. Released 2014, October"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""169 x 103 x 10.7 mm (6.65 x 4.06 x 0.42 in)"", ""Weight"": ""290 g (10.23 oz)"", ""SIM"": ""No""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""6.0 inches, 104.4 cm2 (~60.0% screen-to-body ratio)"", ""Resolution"": ""800 x 1280 pixels, 16:10 ratio (~252 ppi density)"", ""Protection"": ""Corning Gorilla Glass""}, ""Platform"": {""OS"": ""Android 4.4 (KitKat - customized), Fire 4"", ""CPU"": ""Quad-core (2x1.5 GHz & 2x1.2 GHz)""}, ""Memory"": {""Card slot"": ""No"", ""Internal"": ""8GB 1GB RAM, 16GB 1GB RAM""}, ""Main Camera"": {""Single"": ""2 MP"", ""Video"": ""1080p@30fps""}, ""Selfie camera"": {""Single"": ""VGA"", ""Video"": """"}, ""Sound"": {""Loudspeaker"": ""Yes"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 b/g/n"", ""Bluetooth"": ""4.0, A2DP"", ""Positioning"": ""No"", ""NFC"": ""No"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0 (SlimPort)""}, ""Features"": {""Sensors"": ""Accelerometer, gyro"", """": ""Text-to-Speech English-language content reader""}, ""Battery"": {""Type"": ""Li-Ion, non-removable"", ""Talk time"": ""Up to 8 h""}, ""Misc"": {""Colors"": ""Black, White, Cobalt, Magenta, Citron"", ""Price"": ""About 90 EUR""}}"
https://www.gsmarena.com/amazon_fire_phone-6453.php,Amazon Fire Phone,"[""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-phone.jpg""]","{""url"": ""https://www.gsmarena.com/amazon_fire_phone-6453.php"", ""pictures"": ""[\""https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-phone.jpg\""]"", ""name"": ""Amazon Fire Phone"", ""Network"": {""Technology"": ""GSM / HSPA / LTE"", ""2G bands"": ""GSM 850 / 900 / 1800 / 1900"", ""3G bands"": ""HSDPA 850 / 900 / 1700 / 1900 / 2100"", ""4G bands"": ""1, 2, 3, 4, 5, 7, 8, 17, 20"", ""Speed"": ""HSPA, LTE""}, ""Launch"": {""Announced"": ""2014, June. Released 2014, July"", ""Status"": ""Discontinued""}, ""Body"": {""Dimensions"": ""139.2 x 66.5 x 8.9 mm (5.48 x 2.62 x 0.35 in)"", ""Weight"": ""160 g (5.64 oz)"", ""SIM"": ""Nano-SIM""}, ""Display"": {""Type"": ""IPS LCD"", ""Size"": ""4.7 inches, 60.9 cm2 (~65.8% screen-to-body ratio)"", ""Resolution"": ""720 x 1280 pixels, 16:9 ratio (~312 ppi density)"", ""Protection"": ""Corning Gorilla Glass 3 (front and back)"", """": ""3D Dynamic Perspective UI (based on 4 front cameras)\r\nSystem wide tilt, auto-scroll, swivel, and peek functions""}, ""Platform"": {""OS"": ""Amazon Fire 3.5 (Android based), upgradable to 3.6.5"", ""Chipset"": ""Qualcomm Snapdragon 800 (28 nm)"", ""CPU"": ""Quad-core 2.2 GHz Krait 400"", ""GPU"": ""Adreno 330""}, ""Memory"": {""Card slot"": ""No"", ""Internal"": ""32GB 2GB RAM, 64GB 2GB RAM"", """": ""eMMC 4.5""}, ""Main Camera"": {""Single"": ""13 MP, AF, OIS"", ""Features"": ""LED flash, HDR"", ""Video"": ""1080p@30fps""}, ""Selfie camera"": {""Single"": ""2.1 MP"", ""Video"": """"}, ""Sound"": {""Loudspeaker"": ""Yes, with stereo speakers"", ""3.5mm jack"": ""Yes""}, ""Comms"": {""WLAN"": ""Wi-Fi 802.11 a/b/g/n/ac, dual-band"", ""Bluetooth"": ""3.0"", ""Positioning"": ""GPS, GLONASS"", ""NFC"": ""Yes"", ""Radio"": ""No"", ""USB"": ""microUSB 2.0""}, ""Features"": {""Sensors"": ""Accelerometer, gyro, proximity, compass, barometer"", """": ""Firefly technology""}, ""Battery"": {""Type"": ""Li-Ion 2400 mAh, non-removable"", ""Stand-by"": ""Up to 285 h"", ""Talk time"": ""Up to 22 h"", ""Music play"": ""Up to 65 h""}, ""Misc"": {""Colors"": ""Black"", ""Models"": ""SD4930UR, Fire Phone"", ""Price"": ""About 160 EUR""}}"
