brand,device,url,image_url
MWg,Zinc II,https://www.gsmarena.com/mwg_zinc_ii-2557.php,https://fdn2.gsmarena.com/vv/bigpic/mwg-zinc-ii.jpg
MWg,Atom Life,https://www.gsmarena.com/mwg_atom_life-2556.php,https://fdn2.gsmarena.com/vv/bigpic/mwg-atom-life.jpg
MWg,UBiQUiO 503g,https://www.gsmarena.com/mwg_ubiquio_503g-2555.php,https://fdn2.gsmarena.com/vv/bigpic/mwg-503g.jpg
MWg,Atom V,https://www.gsmarena.com/mwg_atom_v-2554.php,https://fdn2.gsmarena.com/vv/bigpic/atom-v.jpg
MWg,UBiQUiO 501,https://www.gsmarena.com/mwg_ubiquio_501-2553.php,https://fdn2.gsmarena.com/vv/bigpic/mwg-501.jpg
Mitac,MIO Explora K75,https://www.gsmarena.com/mitac_mio_explora_k75-2817.php,https://fdn2.gsmarena.com/vv/bigpic/mitac-mio-k75.jpg
Mitac,MIO Explora K70,https://www.gsmarena.com/mitac_mio_explora_k70-2735.php,https://fdn2.gsmarena.com/vv/bigpic/mitac-mio-k70.jpg
Mitac,MIO Leap G50,https://www.gsmarena.com/mitac_mio_leap_g50-3206.php,https://fdn2.gsmarena.com/vv/bigpic/mitak-mio-leap-g50.jpg
Mitac,MIO Leap K1,https://www.gsmarena.com/mitac_mio_leap_k1-3207.php,https://fdn2.gsmarena.com/vv/bigpic/mitac-mio-leap-k1.jpg
Mitac,MIO A502,https://www.gsmarena.com/mitac_mio_a502-2159.php,https://fdn2.gsmarena.com/vv/bigpic/mio-a502.gif
Mitac,MIO A501,https://www.gsmarena.com/mitac_mio_a501-2122.php,https://fdn2.gsmarena.com/vv/bigpic/mio-a501.gif
Mitac,MIO A702,https://www.gsmarena.com/mitac_mio_a702-2109.php,https://fdn2.gsmarena.com/vv/bigpic/mio-a702.gif
Mitac,MIO A701,https://www.gsmarena.com/mitac_mio_a701-1261.php,https://fdn2.gsmarena.com/vv/bigpic/mitac-mio-a701.gif
Mitac,MIO 8870,https://www.gsmarena.com/mitac_mio_8870-929.php,https://fdn2.gsmarena.com/vv/bigpic/mitac-mio-8870.gif
Mitac,MIO 8860,https://www.gsmarena.com/mitac_mio_8860-726.php,https://fdn2.gsmarena.com/vv/bigpic/mtc8860.gif
Mitac,MIO 8390,https://www.gsmarena.com/mitac_mio_8390-590.php,https://fdn2.gsmarena.com/vv/bigpic/mitac-mio-8390.gif
Mitac,MIO 8380,https://www.gsmarena.com/mitac_mio_8380-589.php,https://fdn2.gsmarena.com/vv/bigpic/mtc8380.gif
Modu,T,https://www.gsmarena.com/modu_t-3554.php,https://fdn2.gsmarena.com/vv/bigpic/modu-t.jpg
Modu,Night jacket,https://www.gsmarena.com/modu_night_jacket-3242.php,https://fdn2.gsmarena.com/vv/bigpic/modu-night-jacket.jpg
Modu,Sport jacket,https://www.gsmarena.com/modu_sport_jacket-3241.php,https://fdn2.gsmarena.com/vv/bigpic/modu-sport-jacket.jpg
Modu,Speedy jacket,https://www.gsmarena.com/modu_speedy_jacket-3240.php,https://fdn2.gsmarena.com/vv/bigpic/modu-speedy-jacket.jpg
Modu,Shiny jacket,https://www.gsmarena.com/modu_shiny_jacket-3239.php,https://fdn2.gsmarena.com/vv/bigpic/modu-shiny-jacket.jpg
Modu,Mini jacket,https://www.gsmarena.com/modu_mini_jacket-3238.php,https://fdn2.gsmarena.com/vv/bigpic/modu-mini-jacket.jpg
Modu,Express jacket,https://www.gsmarena.com/modu_express_jacket-3237.php,https://fdn2.gsmarena.com/vv/bigpic/modu-express-jacket.jpg
Modu,Phone,https://www.gsmarena.com/modu_phone-3236.php,https://fdn2.gsmarena.com/vv/bigpic/modu-main-phone.jpg
Neonode,N2,https://www.gsmarena.com/neonode_n2-1903.php,https://fdn2.gsmarena.com/vv/bigpic/neonode-n2.gif
Neonode,N1m,https://www.gsmarena.com/neonode_n1m-1137.php,https://fdn2.gsmarena.com/vv/bigpic/neonode-n1m.gif
Neonode,N1,https://www.gsmarena.com/neonode_n1-391.php,https://fdn2.gsmarena.com/vv/bigpic/nnn1.gif
Nothing,Phone (3a) Pro,https://www.gsmarena.com/nothing_phone_(3a)_pro-13649.php,https://fdn2.gsmarena.com/vv/bigpic/nothing-phone-3a-pro.jpg
Nothing,Phone (3a),https://www.gsmarena.com/nothing_phone_(3a)-13672.php,https://fdn2.gsmarena.com/vv/bigpic/nothing-phone-3a.jpg
Nothing,Phone (2a) Plus,https://www.gsmarena.com/nothing_phone_(2a)_plus-13243.php,https://fdn2.gsmarena.com/vv/bigpic/nothing-phone-2a-plus.jpg
Nothing,CMF Phone 1,https://www.gsmarena.com/nothing_cmf_phone_1-13122.php,https://fdn2.gsmarena.com/vv/bigpic/nothing-cmf-phone-1-ofic.jpg
Nothing,Phone (2a),https://www.gsmarena.com/nothing_phone_(2a)-12760.php,https://fdn2.gsmarena.com/vv/bigpic/nothing-phone-2a.jpg
Nothing,Phone (2),https://www.gsmarena.com/nothing_phone_(2)-12386.php,https://fdn2.gsmarena.com/vv/bigpic/nothing-phone2_.jpg
Nothing,Phone (1),https://www.gsmarena.com/nothing_phone_(1)-11636.php,https://fdn2.gsmarena.com/vv/bigpic/nothing-phone-1.jpg
Nvidia,Shield K1,https://www.gsmarena.com/nvidia_shield_k1-7832.php,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield-tablet-k1.jpg
Nvidia,Shield LTE,https://www.gsmarena.com/nvidia_shield_lte-6600.php,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield.jpg
Nvidia,Shield,https://www.gsmarena.com/nvidia_shield-6601.php,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield.jpg
Parla,Minu P124,https://www.gsmarena.com/parla_minu_p124-7916.php,https://fdn2.gsmarena.com/vv/bigpic/parla-minu-p124.jpg
Parla,Sonic 3.5S,https://www.gsmarena.com/parla_sonic_3_5s-7423.php,https://fdn2.gsmarena.com/vv/bigpic/parla-sonic-35s.jpg
Parla,Minu P123,https://www.gsmarena.com/parla_minu_p123-6826.php,https://fdn2.gsmarena.com/vv/bigpic/parla-P123.jpg
Parla,Sonic 3.5,https://www.gsmarena.com/parla_sonic_3_5-5855.php,https://fdn2.gsmarena.com/vv/bigpic/parla-sonic-3.5.jpg
Parla,Zum Bianco,https://www.gsmarena.com/parla_zum_bianco-5858.php,https://fdn2.gsmarena.com/vv/bigpic/parla-zum-bianco.jpg
Parla,Minu,https://www.gsmarena.com/parla_minu-5854.php,https://fdn2.gsmarena.com/vv/bigpic/parla-minu.jpg
Parla,Gala,https://www.gsmarena.com/parla_gala-5011.php,https://fdn2.gsmarena.com/vv/bigpic/parla-gala-p730.jpg
Parla,Spriz,https://www.gsmarena.com/parla_spriz-5013.php,https://fdn2.gsmarena.com/vv/bigpic/parla-spriz-p430.jpg
Parla,Mist,https://www.gsmarena.com/parla_mist-5012.php,https://fdn2.gsmarena.com/vv/bigpic/parla-mist-p330.jpg
Parla,Zum,https://www.gsmarena.com/parla_zum-5014.php,https://fdn2.gsmarena.com/vv/bigpic/parla-zum-p130.jpg
Razer,Phone 2,https://www.gsmarena.com/razer_phone_2-9363.php,https://fdn2.gsmarena.com/vv/bigpic/razer-phone2-.jpg
Razer,Phone,https://www.gsmarena.com/razer_phone-8923.php,https://fdn2.gsmarena.com/vv/bigpic/razer-phone.jpg
Tel.Me.,T939,https://www.gsmarena.com/tel_me__t939-695.php,https://fdn2.gsmarena.com/vv/bigpic/tmt939.gif
Tel.Me.,T918,https://www.gsmarena.com/tel_me__t918-603.php,https://fdn2.gsmarena.com/vv/bigpic/tmt918.gif
Tel.Me.,T919i,https://www.gsmarena.com/tel_me__t919i-529.php,https://fdn2.gsmarena.com/vv/bigpic/tmt919i.gif
Tel.Me.,T919,https://www.gsmarena.com/tel_me__t919-389.php,https://fdn2.gsmarena.com/vv/bigpic/tmt919.gif
Tel.Me.,T910,https://www.gsmarena.com/tel_me__t910-388.php,https://fdn2.gsmarena.com/vv/bigpic/tmt910.gif
Tel.Me.,T909c,https://www.gsmarena.com/tel_me__t909c-387.php,https://fdn2.gsmarena.com/vv/bigpic/tmt909c.gif
Tel.Me.,T909,https://www.gsmarena.com/tel_me__t909-386.php,https://fdn2.gsmarena.com/vv/bigpic/tmt909.gif
Thuraya,One,https://www.gsmarena.com/thuraya_one-13660.php,https://fdn2.gsmarena.com/vv/bigpic/thuraya1.jpg
Thuraya,SG-2520,https://www.gsmarena.com/thuraya_sg_2520-1925.php,https://fdn2.gsmarena.com/vv/bigpic/thuraya-sg2520.gif
WND,Wind Van Gogh 2100,https://www.gsmarena.com/wnd_wind_van_gogh_2100-2169.php,https://fdn2.gsmarena.com/vv/bigpic/wind-atom-van-gogh.gif
WND,Wind DUO 2300,https://www.gsmarena.com/wnd_wind_duo_2300-2168.php,https://fdn2.gsmarena.com/vv/bigpic/wind-duo-2300.gif
WND,Wind DUO 2200,https://www.gsmarena.com/wnd_wind_duo_2200-2166.php,https://fdn2.gsmarena.com/vv/bigpic/wind-duo-2200.gif
WND,Wind DUO 2100,https://www.gsmarena.com/wnd_wind_duo_2100-2167.php,https://fdn2.gsmarena.com/vv/bigpic/wind-duo-2100.gif
WND,Wind DUO 2000,https://www.gsmarena.com/wnd_wind_duo_2000-2165.php,https://fdn2.gsmarena.com/vv/bigpic/wind-duo-2000.gif
XCute,DV80,https://www.gsmarena.com/xcute_dv80-1495.php,https://fdn2.gsmarena.com/vv/bigpic/xcute-dv80.gif
XCute,DV50,https://www.gsmarena.com/xcute_dv50-1494.php,https://fdn2.gsmarena.com/vv/bigpic/xcute-dv50.gif
XCute,DV2,https://www.gsmarena.com/xcute_dv2-1481.php,https://fdn2.gsmarena.com/vv/bigpic/xcute-dv2.gif
